gene id Process
MAP2K2 hsa04068 FoxO_signaling_pathway
MAP2K2 hsa04270 Vascular_smooth_muscle_contraction
MAP2K2 hsa05205 Proteoglycans_in_cancer
MAP2K2 hsa05214 Glioma
MAP2K2 hsa05211 Renal_cell_carcinoma
MAP2K2 hsa04022 cGMP-PKG_signaling_pathway
MAP2K2 hsa05213 Endometrial_cancer
MAP2K2 hsa04071 Sphingolipid_signaling_pathway
MAP2K2 hsa05206 MicroRNAs_in_cancer
MAP2K2 hsa04010 MAPK_signaling_pathway
MAP2K2 hsa04620 Toll-like_receptor_signaling_pathway
MAP2K2 hsa04370 VEGF_signaling_pathway
MAP2K2 hsa04660 T_cell_receptor_signaling_pathway
MAP2K2 hsa04664 Fc_epsilon_RI_signaling_pathway
MAP2K2 hsa05164 Influenza_A
MAP2K2 hsa04151 PI3K-Akt_signaling_pathway
MAP2K2 hsa04921 Oxytocin_signaling_pathway
MAP2K3 hsa04668 TNF_signaling_pathway
MAP2K3 hsa05169 Epstein-Barr_virus_infection
MAP2K3 hsa04620 Toll-like_receptor_signaling_pathway
MAP2K3 hsa04912 GnRH_signaling_pathway
MAP2K3 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
MAP2K3 hsa04010 MAPK_signaling_pathway
MAP2K3 hsa05164 Influenza_A
MAP2K3 hsa04664 Fc_epsilon_RI_signaling_pathway
MAP2K3 hsa04015 Rap1_signaling_pathway
MAP2K3 hsa05145 Toxoplasmosis
MAP2K3 hsa05014 Amyotrophic_lateral_sclerosis_(ALS)
MAP2K5 hsa04010 MAPK_signaling_pathway
MAP2K5 hsa04540 Gap_junction
MAP2K5 hsa04722 Neurotrophin_signaling_pathway
MAP2K5 hsa04921 Oxytocin_signaling_pathway
MAP2K6 hsa04380 Osteoclast_differentiation
MAP2K6 hsa05169 Epstein-Barr_virus_infection
MAP2K6 hsa04912 GnRH_signaling_pathway
MAP2K6 hsa05164 Influenza_A
MAP2K6 hsa04668 TNF_signaling_pathway
MAP2K6 hsa05014 Amyotrophic_lateral_sclerosis_(ALS)
MAP2K6 hsa04010 MAPK_signaling_pathway
MAP2K6 hsa04015 Rap1_signaling_pathway
MAP2K6 hsa04664 Fc_epsilon_RI_signaling_pathway
MAP2K6 hsa04620 Toll-like_receptor_signaling_pathway
MAP2K6 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
MAP2K6 hsa05145 Toxoplasmosis
MAP2K7 hsa04912 GnRH_signaling_pathway
MAP2K7 hsa05169 Epstein-Barr_virus_infection
MAP2K7 hsa04010 MAPK_signaling_pathway
MAP2K7 hsa04141 Protein_processing_in_endoplasmic_reticulum
MAP2K7 hsa04012 ErbB_signaling_pathway
MAP2K7 hsa04668 TNF_signaling_pathway
MAP2K7 hsa04620 Toll-like_receptor_signaling_pathway
MAP2K7 hsa05164 Influenza_A
MAP2K7 hsa04664 Fc_epsilon_RI_signaling_pathway
MAP2K7 hsa04380 Osteoclast_differentiation
MAP2K7 hsa04660 T_cell_receptor_signaling_pathway
MAP2K7 hsa04722 Neurotrophin_signaling_pathway
EIF2AK1 hsa05164 Influenza_A
EIF2AK1 hsa05168 Herpes_simplex_infection
EIF2AK1 hsa04141 Protein_processing_in_endoplasmic_reticulum
EIF2AK1 hsa05203 Viral_carcinogenesis
EIF2AK1 hsa05160 Hepatitis_C
EIF2AK1 hsa05169 Epstein-Barr_virus_infection
EIF2AK1 hsa05162 Measles
EIF2AK2 hsa05164 Influenza_A
EIF2AK2 hsa05168 Herpes_simplex_infection
EIF2AK2 hsa04141 Protein_processing_in_endoplasmic_reticulum
EIF2AK2 hsa05203 Viral_carcinogenesis
EIF2AK2 hsa05160 Hepatitis_C
EIF2AK2 hsa05169 Epstein-Barr_virus_infection
EIF2AK2 hsa05162 Measles
DNAJC3 hsa04141 Protein_processing_in_endoplasmic_reticulum
DNAJC3 hsa05164 Influenza_A
PRL hsa04630 Jak-STAT_signaling_pathway
PRL hsa04080 Neuroactive_ligand-receptor_interaction
PRL hsa04151 PI3K-Akt_signaling_pathway
PRL hsa04060 Cytokine-cytokine_receptor_interaction
PRL hsa04917 Prolactin_signaling_pathway
PRLR hsa04151 PI3K-Akt_signaling_pathway
PRLR hsa04060 Cytokine-cytokine_receptor_interaction
PRLR hsa04630 Jak-STAT_signaling_pathway
PRLR hsa04080 Neuroactive_ligand-receptor_interaction
PRLR hsa04917 Prolactin_signaling_pathway
GSS hsa05020 Prion_diseases
PRNP hsa05020 Prion_diseases
APC hsa04610 Complement_and_coagulation_cascades
PROC hsa04610 Complement_and_coagulation_cascades
PC hsa04610 Complement_and_coagulation_cascades
PRODH hsa01100 Metabolic_pathways
PRODH hsa00330 Arginine_and_proline_metabolism
PRODH2 hsa01100 Metabolic_pathways
PRODH2 hsa00330 Arginine_and_proline_metabolism
PROS1 hsa04610 Complement_and_coagulation_cascades
PRPH hsa05014 Amyotrophic_lateral_sclerosis_(ALS)
PRPS1 hsa00030 Pentose_phosphate_pathway
PRPS1 hsa01230 Biosynthesis_of_amino_acids
PRPS1 hsa01100 Metabolic_pathways
PRPS1 hsa01200 Carbon_metabolism
PRPS1 hsa00230 Purine_metabolism
PRPS2 hsa01230 Biosynthesis_of_amino_acids
PRPS2 hsa00030 Pentose_phosphate_pathway
PRPS2 hsa01200 Carbon_metabolism
PRPS2 hsa00230 Purine_metabolism
PRPS2 hsa01100 Metabolic_pathways
LGMN hsa04142 Lysosome
LGMN hsa04612 Antigen_processing_and_presentation
PRSS1 hsa04974 Protein_digestion_and_absorption
PRSS1 hsa05164 Influenza_A
PRSS1 hsa04972 Pancreatic_secretion
PRSS1 hsa04080 Neuroactive_ligand-receptor_interaction
TRY8 hsa04974 Protein_digestion_and_absorption
TRY8 hsa04972 Pancreatic_secretion
TRY8 hsa05164 Influenza_A
TRY8 hsa04080 Neuroactive_ligand-receptor_interaction
PRSS2 hsa04974 Protein_digestion_and_absorption
PRSS2 hsa04972 Pancreatic_secretion
PRSS2 hsa05164 Influenza_A
PRSS2 hsa04080 Neuroactive_ligand-receptor_interaction
PRSS3 hsa04974 Protein_digestion_and_absorption
PRSS3 hsa04972 Pancreatic_secretion
PRSS3 hsa04080 Neuroactive_ligand-receptor_interaction
PRSS3 hsa05164 Influenza_A
MASP1 hsa04610 Complement_and_coagulation_cascades
MASP1 hsa05150 Staphylococcus_aureus_infection
RELN hsa04151 PI3K-Akt_signaling_pathway
RELN hsa04512 ECM-receptor_interaction
RELN hsa04510 Focal_adhesion
PSAP hsa04142 Lysosome
PSD hsa04144 Endocytosis
PSEN1 hsa04722 Neurotrophin_signaling_pathway
PSEN1 hsa05010 Alzheimer's_disease
PSEN1 hsa04330 Notch_signaling_pathway
PSEN1 hsa04310 Wnt_signaling_pathway
PSEN2 hsa05010 Alzheimer's_disease
PSEN2 hsa04722 Neurotrophin_signaling_pathway
PSEN2 hsa04330 Notch_signaling_pathway
PSMA1 hsa03050 Proteasome
PSMA2 hsa03050 Proteasome
PSMA3 hsa03050 Proteasome
PSMA4 hsa03050 Proteasome
PSMA5 hsa03050 Proteasome
PSMA6 hsa03050 Proteasome
C6 hsa03050 Proteasome
PSMA7 hsa03050 Proteasome
PSMB1 hsa03050 Proteasome
PSMB2 hsa03050 Proteasome
PSMB3 hsa03050 Proteasome
PSMB4 hsa03050 Proteasome
PSMB5 hsa03050 Proteasome
PSMB6 hsa03050 Proteasome
PSMB7 hsa03050 Proteasome
PSMB8 hsa03050 Proteasome
PSMB9 hsa03050 Proteasome
PSMB10 hsa03050 Proteasome
PSMC1 hsa05203 Viral_carcinogenesis
PSMC1 hsa05169 Epstein-Barr_virus_infection
PSMC1 hsa03050 Proteasome
PSMC2 hsa05169 Epstein-Barr_virus_infection
PSMC2 hsa03050 Proteasome
PSMC3 hsa03050 Proteasome
PSMC3 hsa05169 Epstein-Barr_virus_infection
PSMC4 hsa05169 Epstein-Barr_virus_infection
PSMC4 hsa03050 Proteasome
PSMC5 hsa03050 Proteasome
PSMC5 hsa05169 Epstein-Barr_virus_infection
PSMC6 hsa03050 Proteasome
PSMC6 hsa05169 Epstein-Barr_virus_infection
PSMD1 hsa05169 Epstein-Barr_virus_infection
PSMD1 hsa03050 Proteasome
PSMD2 hsa03050 Proteasome
PSMD2 hsa05169 Epstein-Barr_virus_infection
RPN1 hsa03050 Proteasome
RPN1 hsa05169 Epstein-Barr_virus_infection
PSMD3 hsa05169 Epstein-Barr_virus_infection
PSMD3 hsa03050 Proteasome
PSMD4 hsa05169 Epstein-Barr_virus_infection
PSMD4 hsa03050 Proteasome
PSMD7 hsa05169 Epstein-Barr_virus_infection
PSMD7 hsa03050 Proteasome
PSMD8 hsa03050 Proteasome
PSMD8 hsa05169 Epstein-Barr_virus_infection
PSMD11 hsa03050 Proteasome
PSMD11 hsa05169 Epstein-Barr_virus_infection
PSMD12 hsa05169 Epstein-Barr_virus_infection
PSMD12 hsa03050 Proteasome
PSMD13 hsa03050 Proteasome
PSMD13 hsa05169 Epstein-Barr_virus_infection
PSME1 hsa03050 Proteasome
PSME1 hsa04612 Antigen_processing_and_presentation
PSME2 hsa04612 Antigen_processing_and_presentation
PSME2 hsa03050 Proteasome
PSPH hsa00260 Glycine,_serine_and_threonine_metabolism
PSPH hsa01230 Biosynthesis_of_amino_acids
PSPH hsa01100 Metabolic_pathways
PSPH hsa01200 Carbon_metabolism
PTAFR hsa04080 Neuroactive_ligand-receptor_interaction
PTAFR hsa05150 Staphylococcus_aureus_infection
PTAFR hsa04020 Calcium_signaling_pathway
TAS2R38 hsa04742 Taste_transduction
PTCH1 hsa05200 Pathways_in_cancer
PTCH1 hsa04024 cAMP_signaling_pathway
PTCH1 hsa05217 Basal_cell_carcinoma
PTCH1 hsa04340 Hedgehog_signaling_pathway
PTCH1 hsa04360 Axon_guidance
PTCH1 hsa05205 Proteoglycans_in_cancer
PTEN hsa04068 FoxO_signaling_pathway
PTEN hsa04151 PI3K-Akt_signaling_pathway
PTEN hsa05230 Central_carbon_metabolism_in_cancer
PTEN hsa05222 Small_cell_lung_cancer
PTEN hsa01521 EGFR_tyrosine_kinase_inhibitor_resistance
PTEN hsa04510 Focal_adhesion
PTEN hsa05161 Hepatitis_B
PTEN hsa00562 Inositol_phosphate_metabolism
PTEN hsa04115 p53_signaling_pathway
PTEN hsa04150 mTOR_signaling_pathway
PTEN hsa05215 Prostate_cancer
PTEN hsa04070 Phosphatidylinositol_signaling_system
PTEN hsa05214 Glioma
PTEN hsa05213 Endometrial_cancer
PTEN hsa04071 Sphingolipid_signaling_pathway
PTEN hsa05218 Melanoma
PTEN hsa04530 Tight_junction
PTEN hsa05206 MicroRNAs_in_cancer
PTEN hsa04931 Insulin_resistance
PTEN hsa05200 Pathways_in_cancer
PTGDR hsa04080 Neuroactive_ligand-receptor_interaction
PTGDS hsa00590 Arachidonic_acid_metabolism
PTGDS hsa01100 Metabolic_pathways
PTGER1 hsa05200 Pathways_in_cancer
PTGER1 hsa04080 Neuroactive_ligand-receptor_interaction
PTGER1 hsa04020 Calcium_signaling_pathway
PTGER2 hsa05200 Pathways_in_cancer
PTGER2 hsa04080 Neuroactive_ligand-receptor_interaction
PTGER2 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
PTGER2 hsa04024 cAMP_signaling_pathway
PTGER2 hsa04924 Renin_secretion
PTGER3 hsa05200 Pathways_in_cancer
PTGER3 hsa04080 Neuroactive_ligand-receptor_interaction
PTGER3 hsa04024 cAMP_signaling_pathway
PTGER3 hsa04020 Calcium_signaling_pathway
PTGER3 hsa04923 Regulation_of_lipolysis_in_adipocytes
PTGER4 hsa04080 Neuroactive_ligand-receptor_interaction
PTGER4 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
PTGER4 hsa05200 Pathways_in_cancer
PTGER4 hsa04924 Renin_secretion
PTGFR hsa04080 Neuroactive_ligand-receptor_interaction
PTGFR hsa04020 Calcium_signaling_pathway
PTGFR hsa04072 Phospholipase_D_signaling_pathway
PTGIR hsa04080 Neuroactive_ligand-receptor_interaction
PTGIR hsa04611 Platelet_activation
PTGIR hsa04270 Vascular_smooth_muscle_contraction
PTGIS hsa01100 Metabolic_pathways
PTGIS hsa00590 Arachidonic_acid_metabolism
PTGS1 hsa04923 Regulation_of_lipolysis_in_adipocytes
PTGS1 hsa00590 Arachidonic_acid_metabolism
PTGS1 hsa04611 Platelet_activation
PTGS1 hsa04726 Serotonergic_synapse
PTGS1 hsa01100 Metabolic_pathways
PTGS2 hsa04921 Oxytocin_signaling_pathway
PTGS2 hsa04370 VEGF_signaling_pathway
PTGS2 hsa04668 TNF_signaling_pathway
PTGS2 hsa05200 Pathways_in_cancer
PTGS2 hsa04723 Retrograde_endocannabinoid_signaling
PTGS2 hsa04064 NF-kappa_B_signaling_pathway
PTGS2 hsa05140 Leishmaniasis
PTGS2 hsa04726 Serotonergic_synapse
PTGS2 hsa00590 Arachidonic_acid_metabolism
PTGS2 hsa05222 Small_cell_lung_cancer
PTGS2 hsa04913 Ovarian_steroidogenesis
PTGS2 hsa05204 Chemical_carcinogenesis
PTGS2 hsa01100 Metabolic_pathways
PTGS2 hsa04923 Regulation_of_lipolysis_in_adipocytes
PTGS2 hsa05206 MicroRNAs_in_cancer
COX-2 hsa04921 Oxytocin_signaling_pathway
COX-2 hsa04370 VEGF_signaling_pathway
COX-2 hsa04668 TNF_signaling_pathway
COX-2 hsa05200 Pathways_in_cancer
COX-2 hsa04723 Retrograde_endocannabinoid_signaling
COX-2 hsa04064 NF-kappa_B_signaling_pathway
COX-2 hsa05140 Leishmaniasis
COX-2 hsa04726 Serotonergic_synapse
COX-2 hsa00590 Arachidonic_acid_metabolism
COX-2 hsa05222 Small_cell_lung_cancer
COX-2 hsa04913 Ovarian_steroidogenesis
COX-2 hsa05204 Chemical_carcinogenesis
COX-2 hsa01100 Metabolic_pathways
COX-2 hsa04923 Regulation_of_lipolysis_in_adipocytes
COX-2 hsa05206 MicroRNAs_in_cancer
PTH1R hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
PTH1R hsa04080 Neuroactive_ligand-receptor_interaction
PTH2R hsa04080 Neuroactive_ligand-receptor_interaction
PTK2 hsa04360 Axon_guidance
PTK2 hsa05200 Pathways_in_cancer
PTK2 hsa01522 Endocrine_resistance
PTK2 hsa04510 Focal_adhesion
PTK2 hsa05202 Transcriptional_misregulation_in_cancer
PTK2 hsa05222 Small_cell_lung_cancer
PTK2 hsa04670 Leukocyte_transendothelial_migration
PTK2 hsa04810 Regulation_of_actin_cytoskeleton
PTK2 hsa04151 PI3K-Akt_signaling_pathway
PTK2 hsa05205 Proteoglycans_in_cancer
PTK2 hsa04012 ErbB_signaling_pathway
PTK2 hsa04370 VEGF_signaling_pathway
PTK2 hsa05146 Amoebiasis
PTK2 hsa04062 Chemokine_signaling_pathway
PTK2 hsa05100 Bacterial_invasion_of_epithelial_cells
PTMA hsa05169 Epstein-Barr_virus_infection
PTPN1 hsa04931 Insulin_resistance
PTPN1 hsa04910 Insulin_signaling_pathway
PTPN1 hsa04520 Adherens_junction
PTPN2 hsa04630 Jak-STAT_signaling_pathway
PTPN6 hsa04660 T_cell_receptor_signaling_pathway
PTPN6 hsa04630 Jak-STAT_signaling_pathway
PTPN6 hsa04650 Natural_killer_cell_mediated_cytotoxicity
PTPN6 hsa05140 Leishmaniasis
PTPN6 hsa04662 B_cell_receptor_signaling_pathway
PTPN6 hsa04520 Adherens_junction
PTPN6 hsa05205 Proteoglycans_in_cancer
PTPN7 hsa04010 MAPK_signaling_pathway
PTPN11 hsa04650 Natural_killer_cell_mediated_cytotoxicity
PTPN11 hsa04931 Insulin_resistance
PTPN11 hsa04630 Jak-STAT_signaling_pathway
PTPN11 hsa05205 Proteoglycans_in_cancer
PTPN11 hsa04722 Neurotrophin_signaling_pathway
PTPN11 hsa05168 Herpes_simplex_infection
PTPN11 hsa04670 Leukocyte_transendothelial_migration
PTPN11 hsa04014 Ras_signaling_pathway
PTPN11 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
PTPN11 hsa05220 Chronic_myeloid_leukemia
PTPN11 hsa04360 Axon_guidance
PTPN11 hsa04920 Adipocytokine_signaling_pathway
PTPN11 hsa04072 Phospholipase_D_signaling_pathway
PTPN11 hsa05211 Renal_cell_carcinoma
PTPN13 hsa04210 Apoptosis
PTPRB hsa04520 Adherens_junction
PTPRC hsa04660 T_cell_receptor_signaling_pathway
PTPRC hsa04514 Cell_adhesion_molecules_(CAMs)
PTPRC hsa04666 Fc_gamma_R-mediated_phagocytosis
PTPRC hsa05340 Primary_immunodeficiency
PTPRF hsa04520 Adherens_junction
PTPRF hsa04514 Cell_adhesion_molecules_(CAMs)
PTPRF hsa04931 Insulin_resistance
PTPRF hsa04910 Insulin_signaling_pathway
PTPRJ hsa04520 Adherens_junction
PTPRM hsa04520 Adherens_junction
PTPRM hsa04514 Cell_adhesion_molecules_(CAMs)
PTPRN hsa04940 Type_I_diabetes_mellitus
PTPRN2 hsa04940 Type_I_diabetes_mellitus
PTPRR hsa04010 MAPK_signaling_pathway
PTPRZ1 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
PTS hsa00790 Folate_biosynthesis
PTS hsa01100 Metabolic_pathways
PVR hsa04514 Cell_adhesion_molecules_(CAMs)
PVRL1 hsa04514 Cell_adhesion_molecules_(CAMs)
PVRL1 hsa05168 Herpes_simplex_infection
PVRL1 hsa04520 Adherens_junction
PVRL2 hsa04514 Cell_adhesion_molecules_(CAMs)
PVRL2 hsa05168 Herpes_simplex_infection
PVRL2 hsa04520 Adherens_junction
PWP2 hsa03008 Ribosome_biogenesis_in_eukaryotes
PEX19 hsa04146 Peroxisome
ABCD3 hsa04146 Peroxisome
ABCD3 hsa02010 ABC_transporters
ABCD4 hsa04146 Peroxisome
ABCD4 hsa02010 ABC_transporters
PXMP2 hsa04146 Peroxisome
PAF1 hsa04146 Peroxisome
PEX2 hsa04146 Peroxisome
PEX5 hsa04146 Peroxisome
PYCR1 hsa00330 Arginine_and_proline_metabolism
PYCR1 hsa01230 Biosynthesis_of_amino_acids
PYCR1 hsa01100 Metabolic_pathways
ALDH18A1 hsa01100 Metabolic_pathways
ALDH18A1 hsa00330 Arginine_and_proline_metabolism
ALDH18A1 hsa01230 Biosynthesis_of_amino_acids
PCYT2 hsa00564 Glycerophospholipid_metabolism
PCYT2 hsa01100 Metabolic_pathways
PYGB hsa01100 Metabolic_pathways
PYGB hsa04922 Glucagon_signaling_pathway
PYGB hsa00500 Starch_and_sucrose_metabolism
PYGB hsa04931 Insulin_resistance
PYGB hsa04910 Insulin_signaling_pathway
PYGL hsa04931 Insulin_resistance
PYGL hsa00500 Starch_and_sucrose_metabolism
PYGL hsa01100 Metabolic_pathways
PYGL hsa04922 Glucagon_signaling_pathway
PYGL hsa04910 Insulin_signaling_pathway
QARS hsa00970 Aminoacyl-tRNA_biosynthesis
QARS hsa01100 Metabolic_pathways
QDPR hsa01100 Metabolic_pathways
QDPR hsa00790 Folate_biosynthesis
RAB1A hsa05134 Legionellosis
RAB2A hsa04152 AMPK_signaling_pathway
RGL2 hsa04014 Ras_signaling_pathway
RAB4A hsa04144 Endocytosis
HRES1 hsa04144 Endocytosis
RAB5A hsa04144 Endocytosis
RAB5A hsa05152 Tuberculosis
RAB5A hsa04962 Vasopressin-regulated_water_reabsorption
RAB5A hsa04014 Ras_signaling_pathway
RAB5A hsa05014 Amyotrophic_lateral_sclerosis_(ALS)
RAB5A hsa05146 Amoebiasis
RAB5A hsa04145 Phagosome
MAP4K2 hsa04010 MAPK_signaling_pathway
GCK hsa04010 MAPK_signaling_pathway
RAB13 hsa04530 Tight_junction
RAB27B hsa04972 Pancreatic_secretion
RAB5C hsa05152 Tuberculosis
RAB5C hsa04962 Vasopressin-regulated_water_reabsorption
RAB5C hsa04145 Phagosome
RAB5C hsa05146 Amoebiasis
RAB5C hsa04014 Ras_signaling_pathway
RAB5C hsa04144 Endocytosis
RAC1 hsa04010 MAPK_signaling_pathway
RAC1 hsa04670 Leukocyte_transendothelial_migration
RAC1 hsa04662 B_cell_receptor_signaling_pathway
RAC1 hsa05014 Amyotrophic_lateral_sclerosis_(ALS)
RAC1 hsa04024 cAMP_signaling_pathway
RAC1 hsa05416 Viral_myocarditis
RAC1 hsa05210 Colorectal_cancer
RAC1 hsa04380 Osteoclast_differentiation
RAC1 hsa04520 Adherens_junction
RAC1 hsa04151 PI3K-Akt_signaling_pathway
RAC1 hsa05131 Shigellosis
RAC1 hsa04071 Sphingolipid_signaling_pathway
RAC1 hsa05203 Viral_carcinogenesis
RAC1 hsa04510 Focal_adhesion
RAC1 hsa04620 Toll-like_receptor_signaling_pathway
RAC1 hsa04370 VEGF_signaling_pathway
RAC1 hsa05205 Proteoglycans_in_cancer
RAC1 hsa04666 Fc_gamma_R-mediated_phagocytosis
RAC1 hsa04664 Fc_epsilon_RI_signaling_pathway
RAC1 hsa04810 Regulation_of_actin_cytoskeleton
RAC1 hsa05132 Salmonella_infection
RAC1 hsa04932 Non-alcoholic_fatty_liver_disease_(NAFLD)
RAC1 hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
RAC1 hsa05231 Choline_metabolism_in_cancer
RAC1 hsa05211 Renal_cell_carcinoma
RAC1 hsa05200 Pathways_in_cancer
RAC1 hsa04015 Rap1_signaling_pathway
RAC1 hsa04360 Axon_guidance
RAC1 hsa04310 Wnt_signaling_pathway
RAC1 hsa04145 Phagosome
RAC1 hsa04650 Natural_killer_cell_mediated_cytotoxicity
RAC1 hsa05212 Pancreatic_cancer
RAC1 hsa04062 Chemokine_signaling_pathway
RAC1 hsa05100 Bacterial_invasion_of_epithelial_cells
RAC1 hsa04722 Neurotrophin_signaling_pathway
RAC1 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
RAC1 hsa04972 Pancreatic_secretion
RAC1 hsa04014 Ras_signaling_pathway
RAC2 hsa05416 Viral_myocarditis
RAC2 hsa04015 Rap1_signaling_pathway
RAC2 hsa04071 Sphingolipid_signaling_pathway
RAC2 hsa04810 Regulation_of_actin_cytoskeleton
RAC2 hsa04670 Leukocyte_transendothelial_migration
RAC2 hsa04650 Natural_killer_cell_mediated_cytotoxicity
RAC2 hsa04370 VEGF_signaling_pathway
RAC2 hsa05231 Choline_metabolism_in_cancer
RAC2 hsa04014 Ras_signaling_pathway
RAC2 hsa05210 Colorectal_cancer
RAC2 hsa04360 Axon_guidance
RAC2 hsa05212 Pancreatic_cancer
RAC2 hsa05200 Pathways_in_cancer
RAC2 hsa04010 MAPK_signaling_pathway
RAC2 hsa04062 Chemokine_signaling_pathway
RAC2 hsa04520 Adherens_junction
RAC2 hsa04666 Fc_gamma_R-mediated_phagocytosis
RAC2 hsa04024 cAMP_signaling_pathway
RAC2 hsa04310 Wnt_signaling_pathway
RAC2 hsa04510 Focal_adhesion
RAC2 hsa04664 Fc_epsilon_RI_signaling_pathway
RAC2 hsa04662 B_cell_receptor_signaling_pathway
RAD21 hsa04110 Cell_cycle
RAD23A hsa04141 Protein_processing_in_endoplasmic_reticulum
RAD23A hsa03420 Nucleotide_excision_repair
RAD23B hsa04141 Protein_processing_in_endoplasmic_reticulum
RAD23B hsa03420 Nucleotide_excision_repair
RAD51 hsa03440 Homologous_recombination
RAD51 hsa03460 Fanconi_anemia_pathway
RAD51 hsa05200 Pathways_in_cancer
RAD51 hsa05212 Pancreatic_cancer
RAD51C hsa03460 Fanconi_anemia_pathway
RAD51C hsa03440 Homologous_recombination
RAD51B hsa03440 Homologous_recombination
RAD51D hsa03440 Homologous_recombination
RAF1 hsa04660 T_cell_receptor_signaling_pathway
RAF1 hsa05206 MicroRNAs_in_cancer
RAF1 hsa05034 Alcoholism
RAF1 hsa05213 Endometrial_cancer
RAF1 hsa04360 Axon_guidance
RAF1 hsa05220 Chronic_myeloid_leukemia
RAF1 hsa04910 Insulin_signaling_pathway
RAF1 hsa04917 Prolactin_signaling_pathway
RAF1 hsa05219 Bladder_cancer
RAF1 hsa04919 Thyroid_hormone_signaling_pathway
RAF1 hsa05210 Colorectal_cancer
RAF1 hsa04662 B_cell_receptor_signaling_pathway
RAF1 hsa01522 Endocrine_resistance
RAF1 hsa04914 Progesterone-mediated_oocyte_maturation
RAF1 hsa05211 Renal_cell_carcinoma
RAF1 hsa05221 Acute_myeloid_leukemia
RAF1 hsa05223 Non-small_cell_lung_cancer
RAF1 hsa04650 Natural_killer_cell_mediated_cytotoxicity
RAF1 hsa04916 Melanogenesis
RAF1 hsa04720 Long-term_potentiation
RAF1 hsa05205 Proteoglycans_in_cancer
RAF1 hsa04012 ErbB_signaling_pathway
RAF1 hsa04062 Chemokine_signaling_pathway
RAF1 hsa04912 GnRH_signaling_pathway
RAF1 hsa05161 Hepatitis_B
RAF1 hsa04151 PI3K-Akt_signaling_pathway
RAF1 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
RAF1 hsa04068 FoxO_signaling_pathway
RAF1 hsa04810 Regulation_of_actin_cytoskeleton
RAF1 hsa05218 Melanoma
RAF1 hsa05230 Central_carbon_metabolism_in_cancer
RAF1 hsa04540 Gap_junction
RAF1 hsa04921 Oxytocin_signaling_pathway
RAF1 hsa05214 Glioma
RAF1 hsa04630 Jak-STAT_signaling_pathway
RAF1 hsa04915 Estrogen_signaling_pathway
RAF1 hsa05231 Choline_metabolism_in_cancer
RAF1 hsa04370 VEGF_signaling_pathway
RAF1 hsa04210 Apoptosis
RAF1 hsa04270 Vascular_smooth_muscle_contraction
RAF1 hsa04014 Ras_signaling_pathway
RAF1 hsa05212 Pancreatic_cancer
RAF1 hsa04010 MAPK_signaling_pathway
RAF1 hsa04722 Neurotrophin_signaling_pathway
RAF1 hsa04730 Long-term_depression
RAF1 hsa04015 Rap1_signaling_pathway
RAF1 hsa05152 Tuberculosis
RAF1 hsa04664 Fc_epsilon_RI_signaling_pathway
RAF1 hsa05200 Pathways_in_cancer
RAF1 hsa05160 Hepatitis_C
RAF1 hsa01521 EGFR_tyrosine_kinase_inhibitor_resistance
RAF1 hsa04666 Fc_gamma_R-mediated_phagocytosis
RAF1 hsa04024 cAMP_signaling_pathway
RAF1 hsa04022 cGMP-PKG_signaling_pathway
RAF1 hsa04150 mTOR_signaling_pathway
RAF1 hsa04726 Serotonergic_synapse
RAF1 hsa05164 Influenza_A
RAF1 hsa04072 Phospholipase_D_signaling_pathway
RAF1 hsa05215 Prostate_cancer
RAF1 hsa04510 Focal_adhesion
RAF1 hsa04071 Sphingolipid_signaling_pathway
RAG1 hsa05340 Primary_immunodeficiency
RAG1 hsa04068 FoxO_signaling_pathway
RAG2 hsa05340 Primary_immunodeficiency
RAG2 hsa04068 FoxO_signaling_pathway
RALA hsa04015 Rap1_signaling_pathway
RALA hsa05200 Pathways_in_cancer
RALA hsa04072 Phospholipase_D_signaling_pathway
RALA hsa04014 Ras_signaling_pathway
